name,Category,mrp,selling_price,offer_percentage,delivery_time(MIN),quantity,scrape_date,scrape_time,location,Delivery_Charges(Handelling+Delivery),Period,Climate,Surge_charges,Platform,mrp_range,sp_range,Stock
fresho! Potato - Organically Grown,Vegetable,23,18.4,20,10,1 kg,2026-03-04,20:17:20,Beeramguda,21.0,Evening,Clear,No,BigBasket,0-50,0-50,true
fresho! Carrot  ,Vegetable,112,85.12,24,10,1 kg,2026-03-04,20:17:35,Beeramguda,21.0,Evening,Clear,No,BigBasket,101-200,51-100,true
fresho! Beetroot,Vegetable,77,58.52,24,10,1 kg,2026-03-04,20:17:47,Beeramguda,21.0,Evening,Clear,No,BigBasket,51-100,51-100,true
fresho! Cucumber,Vegetable,96,72.96,24,10,1 kg,2026-03-04,20:18:02,Beeramguda,21.0,Evening,Clear,No,BigBasket,51-100,51-100,true
fresho! English Cucumber,Vegetable,74,38.5,48,10,1 kg,2026-03-04,20:18:14,Beeramguda,21.0,Evening,Clear,No,BigBasket,51-100,0-50,true
"fresho! Farm Eggs, Regular",Eggs,300,225.0,25,10,30 pcs,2026-03-04,20:18:25,Beeramguda,21.0,Evening,Clear,No,BigBasket,201-300,201-300,true
fresho! Premium Large White Eggs - Protein & Vitamin Rich,Eggs,175,95.0,46,10,10 pcs,2026-03-04,20:18:36,Beeramguda,21.0,Evening,Clear,No,BigBasket,101-200,51-100,true
"Farm Eggs-Medium, Brown",Eggs,250,115.0,54,10,10 pcs,2026-03-04,20:18:48,Beeramguda,21.0,Evening,Clear,No,BigBasket,201-300,101-200,true
"fresho! Apple - Red Delicious, Premium",Fruit,404,323.2,20,10,4 pcs - (Approx. 600 g -700 g),2026-03-04,20:18:59,Beeramguda,21.0,Evening,Clear,No,BigBasket,301-500,301-500,true
fresho! Baby Apple Shimla,Fruit,288,218.88,24,10,1 kg,2026-03-04,20:19:11,Beeramguda,21.0,Evening,Clear,No,BigBasket,201-300,201-300,true
fresho! Apple - Green,Fruit,279,245.52,12,10,4 pcs - (Approx .500 g - 650 g),2026-03-04,20:19:23,Beeramguda,21.0,Evening,Clear,No,BigBasket,201-300,201-300,true
fresho! Banana - Raw Green,Fruit,85,64.6,24,10,1 kg,2026-03-04,20:19:35,Beeramguda,21.0,Evening,Clear,No,BigBasket,51-100,51-100,true
fresho! Nagpur Orange,Fruit,119,90.44,24,10,1 kg - (Approx. 6 - 8 pcs),2026-03-04,20:19:46,Beeramguda,21.0,Evening,Clear,No,BigBasket,101-200,51-100,true
fresho! Mini Orange Imported,Fruit,110,83.6,24,10,500 g,2026-03-04,20:19:58,Beeramguda,21.0,Evening,Clear,No,BigBasket,101-200,51-100,true
fresho! Lemon,Vegetable,257,153.0,40,10,1 kg,2026-03-04,20:20:15,Beeramguda,21.0,Evening,Clear,No,BigBasket,201-300,101-200,true
"fresho! Chilli - Green Long, Medium",Vegetable,139,105.64,24,10,1 kg,2026-03-04,20:20:26,Beeramguda,21.0,Evening,Clear,No,BigBasket,101-200,101-200,true
fresho! Bottle Gourd,Vegetable,48,10.0,79,10,1 pc - (Approx. 500 g - 800 g),2026-03-04,20:20:44,Beeramguda,21.0,Evening,Clear,No,BigBasket,0-50,0-50,true
Heritage Fresh Paneer,Paneer,115,101.0,12,15,200 g - Pouch,04-03-2026,23:00:41,Beeramguda,35.0,Night,Clear,No,BigBasket,101-200,101-200,true
Heritage Nourish High Protein Paneer,Paneer,0,0.0,0,0,0.0,04-03-2026,23:00:50,Beeramguda,0.0,Night,Clear,No,BigBasket,,0-50,false
Heritage Daily Health Toned Milk,Milk,0,0.0,0,0,0.0,04-03-2026,23:01:00,Beeramguda,0.0,Night,Clear,No,BigBasket,,0-50,false
Heritage Full Cream Milk,Milk,33,31.0,6,19,450 ml - Pouch,04-03-2026,23:01:10,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
Arokya Full Cream Milk,Milk,0,0.0,0,0,0.0,04-03-2026,23:01:21,Beeramguda,0.0,Night,Clear,No,BigBasket,,0-50,false
Amul Taaza Toned Milk,Milk,75,75.0,0,19,1 L - Carton,04-03-2026,23:01:31,Beeramguda,35.0,Night,Clear,No,BigBasket,51-100,51-100,true
Sids Farm Cow Milk,Milk,44,44.0,0,19,500 ml,04-03-2026,23:01:42,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
Sids Farm Buffalo A2 Milk,Milk,63,63.0,0,19,500 ml,04-03-2026,23:01:52,Beeramguda,35.0,Night,Clear,No,BigBasket,51-100,51-100,true
Amul Gold Homogenised Standardised,Milk,0,0.0,0,0,0.0,04-03-2026,23:02:01,Beeramguda,0.0,Night,Clear,No,BigBasket,,0-50,false
Amul Buffalo Milk,Milk,40,40.0,0,19,500 ml - Pouch,04-03-2026,23:02:11,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
Amul Taaza Homogenised Toned Milk,Milk,75,75.0,0,19,1 L - Carton,04-03-2026,23:02:21,Beeramguda,35.0,Night,Clear,No,BigBasket,51-100,51-100,true
Amul Fresh Malai Paneer,Paneer,94,94.0,0,19,200 g - Pouch,04-03-2026,23:02:31,Beeramguda,35.0,Night,Clear,No,BigBasket,51-100,51-100,true
Super Cool Frozen Skinless Chicken Curry Cut,Chicken,160,160.0,0,18,450 g - Tray Pack,04-03-2026,23:02:40,Beeramguda,35.0,Night,Clear,No,BigBasket,101-200,101-200,true
fresho! Chicken Breast Boneless,Chicken,280,245.0,13,18,250 g,04-03-2026,23:02:50,Beeramguda,35.0,Night,Clear,No,BigBasket,201-300,201-300,true
Super Cool Frozen Skinless Chicken Drumsticks,Chicken,185,185.0,0,18,450 g - Tray Pack,04-03-2026,23:03:00,Beeramguda,35.0,Night,Clear,No,BigBasket,101-200,101-200,true
"fresho! Red Onion Skinned - Peeled, Small",Vegetable,0,0.0,0,0,0.0,04-03-2026,23:03:09,Beeramguda,0.0,Night,Clear,No,BigBasket,,0-50,false
fresho! Onion - Organically Grown,Vegetable,46,31.0,33,18,1 kg,04-03-2026,23:03:19,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
"fresho! Tomato - Local, Organically Grown",Vegetable,16,12.8,20,18,500 g,04-03-2026,23:03:29,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
"fresho! Tomato - Hybrid, Organically Grown",Vegetable,31,24.8,20,18,500 g,04-03-2026,23:03:39,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
fresho! Hybrid Tomato,Vegetable,52,41.6,20,18,1 kg,04-03-2026,23:03:48,Beeramguda,35.0,Night,Clear,No,BigBasket,51-100,0-50,true
FreshtoHome Premium Tender Goat Curry Cut,Meat,0,0.0,0,0,0.0,04-03-2026,23:03:58,Beeramguda,0.0,Night,Clear,No,BigBasket,,0-50,false
fresho! Goat Meat Curry Cut,Meat,600,509.0,15,18,500 g,04-03-2026,23:04:07,Beeramguda,35.0,Night,Clear,No,BigBasket,500+,500+,true
fresho! Potato,Vegetable,42,25.0,40,18,1 kg,04-03-2026,23:04:17,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
fresho! Potato - Organically Grown,Vegetable,77,32.5,58,18,1 kg,04-03-2026,23:04:27,Beeramguda,35.0,Night,Clear,No,BigBasket,51-100,0-50,true
fresho! Carrot  ,Vegetable,19,10.0,47,19,250 g,04-03-2026,23:04:37,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
fresho! Beetroot,Vegetable,32,25.6,20,19,500 g,04-03-2026,23:04:47,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
fresho! Cucumber,Vegetable,32,18.5,42,19,500 g,04-03-2026,23:04:57,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
fresho! English Cucumber,Vegetable,41,32.8,20,19,500 g,04-03-2026,23:05:06,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
"fresho! Farm Eggs, Regular",Eggs,90,48.0,47,19,6 pcs,04-03-2026,23:05:16,Beeramguda,35.0,Night,Clear,No,BigBasket,51-100,0-50,true
fresho! Premium Large White Eggs - Protein & Vitamin Rich,Eggs,200,110.0,45,19,12 pcs,04-03-2026,23:05:26,Beeramguda,35.0,Night,Clear,No,BigBasket,101-200,101-200,true
"Farm Eggs-Medium, Brown",Eggs,115,69.0,40,19,6 pcs,04-03-2026,23:05:36,Beeramguda,35.0,Night,Clear,No,BigBasket,101-200,51-100,true
"fresho! Apple - Red Delicious, Premium",Fruit,404,323.2,20,19,4 pcs - (Approx. 600 g -700 g),04-03-2026,23:05:45,Beeramguda,35.0,Night,Clear,No,BigBasket,301-500,301-500,true
fresho! Baby Apple Shimla,Fruit,294,210.0,29,19,1 kg,04-03-2026,23:05:55,Beeramguda,35.0,Night,Clear,No,BigBasket,201-300,201-300,true
fresho! Apple - Green,Fruit,176,154.88,12,19,2 pcs - Approx. 260 g - 300 g,04-03-2026,23:06:05,Beeramguda,35.0,Night,Clear,No,BigBasket,101-200,101-200,true
fresho! Banana - Raw Green,Fruit,24,21.12,12,19,1 pcs,04-03-2026,23:06:14,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
fresho! Nagpur Orange,Fruit,61,40.0,34,19,500 g,04-03-2026,23:06:24,Beeramguda,35.0,Night,Clear,No,BigBasket,51-100,0-50,true
fresho! Mini Orange Imported,Fruit,154,123.2,20,16,500 g,04-03-2026,23:06:34,Beeramguda,35.0,Night,Clear,No,BigBasket,101-200,101-200,true
fresho! Lemon,Vegetable,31,23.5,24,16,150 g,04-03-2026,23:06:44,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
"fresho! Chilli - Green Long, Medium",Vegetable,39,30.0,23,16,250 g,04-03-2026,23:06:54,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
fresho! Bottle Gourd,Vegetable,34,27.2,20,16,1 pc - (300 g - 450 g approx.),04-03-2026,23:07:04,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
Heritage Fresh Paneer,Paneer,115,101.0,12,9,200 g - Pouch,2026-03-05,08:25:47,Beeramguda,21.0,Morning,Clear,No,BigBasket,101-200,101-200,true
Heritage Nourish High Protein Paneer,Paneer,0,0.0,0,0,0.0,2026-03-05,08:25:56,Beeramguda,0.0,Morning,Clear,No,BigBasket,,0-50,false
Heritage Daily Health Toned Milk,Milk,32,32.0,0,9,500 ml - Pouch,2026-03-05,08:26:05,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
Heritage Full Cream Milk,Milk,32,31.0,3,9,500 ml - Pouch,2026-03-05,08:26:16,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
Arokya Full Cream Milk,Milk,42,40.0,5,9,500 ml,2026-03-05,08:26:27,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
Amul Taaza Toned Milk,Milk,16,16.0,3,9,200 ml - Carton,2026-03-05,08:26:37,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
Sids Farm Cow Milk,Milk,44,44.0,0,9,500 ml,2026-03-05,08:26:48,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
Sids Farm Buffalo A2 Milk,Milk,63,63.0,0,9,500 ml,2026-03-05,08:26:59,Beeramguda,21.0,Morning,Clear,No,BigBasket,51-100,51-100,true
Amul Gold Homogenised Standardised,Milk,80,80.0,0,9,1 L,2026-03-05,08:27:09,Beeramguda,21.0,Morning,Clear,No,BigBasket,51-100,51-100,true
Amul Buffalo Milk,Milk,40,40.0,0,9,500 ml - Pouch,2026-03-05,08:27:19,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
Amul Taaza Homogenised Toned Milk,Milk,16,16.0,3,9,200 ml - Carton,2026-03-05,08:27:28,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
Amul Fresh Malai Paneer,Paneer,130,130.0,0,9,200 g,2026-03-05,08:27:38,Beeramguda,21.0,Morning,Clear,No,BigBasket,101-200,101-200,true
Super Cool Frozen Skinless Chicken Curry Cut,Chicken,160,160.0,0,9,450 g - Tray Pack,2026-03-05,08:27:48,Beeramguda,21.0,Morning,Clear,No,BigBasket,101-200,101-200,true
fresho! Chicken Breast Boneless,Chicken,584,449.0,23,9,1 kg - (4-6 pcs),2026-03-05,08:27:58,Beeramguda,21.0,Morning,Clear,No,BigBasket,500+,301-500,true
Super Cool Frozen Skinless Chicken Drumsticks,Chicken,185,185.0,0,9,450 g - Tray Pack,2026-03-05,08:28:07,Beeramguda,21.0,Morning,Clear,No,BigBasket,101-200,101-200,true
"fresho! Red Onion Skinned - Peeled, Small",Vegetable,0,0.0,0,0,0.0,2026-03-05,08:28:17,Beeramguda,0.0,Morning,Clear,No,BigBasket,,0-50,false
fresho! Onion - Organically Grown,Vegetable,53,31.0,42,9,1 kg,2026-03-05,08:28:27,Beeramguda,21.0,Morning,Clear,No,BigBasket,51-100,0-50,true
"fresho! Tomato - Local, Organically Grown",Vegetable,22,17.6,20,9,500 g,2026-03-05,08:28:37,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
"fresho! Tomato - Hybrid, Organically Grown",Vegetable,31,24.8,20,9,500 g,2026-03-05,08:28:47,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
fresho! Hybrid Tomato,Vegetable,52,41.6,20,9,1 kg,2026-03-05,08:28:56,Beeramguda,21.0,Morning,Clear,No,BigBasket,51-100,0-50,true
FreshtoHome Premium Tender Goat Curry Cut,Meat,0,0.0,0,0,0.0,2026-03-05,08:29:06,Beeramguda,0.0,Morning,Clear,No,BigBasket,,0-50,false
fresho! Goat Meat Curry Cut,Meat,600,509.0,15,9,500 g,2026-03-05,08:29:16,Beeramguda,21.0,Morning,Clear,No,BigBasket,500+,500+,true
fresho! Potato,Vegetable,29,23.2,20,9,1 kg,2026-03-05,08:29:26,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
fresho! Potato - Organically Grown,Vegetable,57,32.5,43,9,1 kg,2026-03-05,08:29:36,Beeramguda,21.0,Morning,Clear,No,BigBasket,51-100,0-50,true
fresho! Carrot  ,Vegetable,19,10.0,47,9,250 g,2026-03-05,08:29:46,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
fresho! Beetroot,Vegetable,28,22.4,20,9,500 g,2026-03-05,08:29:56,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
fresho! Cucumber,Vegetable,31,18.5,40,9,500 g,2026-03-05,08:30:06,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
fresho! English Cucumber,Vegetable,41,32.8,20,9,500 g,2026-03-05,08:30:16,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
"fresho! Farm Eggs, Regular",Eggs,90,90.0,0,9,6 pcs,2026-03-05,08:30:26,Beeramguda,21.0,Morning,Clear,No,BigBasket,51-100,51-100,true
fresho! Premium Large White Eggs - Protein & Vitamin Rich,Eggs,200,105.0,48,9,12 pcs,2026-03-05,08:30:35,Beeramguda,21.0,Morning,Clear,No,BigBasket,101-200,101-200,true
"Farm Eggs-Medium, Brown",Eggs,115,69.0,40,9,6 pcs,2026-03-05,08:30:45,Beeramguda,21.0,Morning,Clear,No,BigBasket,101-200,51-100,true
"fresho! Apple - Red Delicious, Premium",Fruit,404,323.2,20,9,4 pcs - (Approx. 600 g -700 g),2026-03-05,08:30:55,Beeramguda,21.0,Morning,Clear,No,BigBasket,301-500,301-500,true
fresho! Baby Apple Shimla,Fruit,294,210.0,29,9,1 kg,2026-03-05,08:31:04,Beeramguda,21.0,Morning,Clear,No,BigBasket,201-300,201-300,true
fresho! Apple - Green,Fruit,176,154.88,12,9,2 pcs - Approx. 260 g - 300 g,2026-03-05,08:31:14,Beeramguda,21.0,Morning,Clear,No,BigBasket,101-200,101-200,true
fresho! Banana - Raw Green,Fruit,24,21.12,12,9,1 pcs,2026-03-05,08:31:24,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
fresho! Nagpur Orange,Fruit,119,79.0,34,9,1 kg - (Approx. 6 - 8 pcs),2026-03-05,08:31:33,Beeramguda,21.0,Morning,Clear,No,BigBasket,101-200,51-100,true
fresho! Mini Orange Imported,Fruit,144,115.2,20,9,500 g,2026-03-05,08:31:43,Beeramguda,21.0,Morning,Clear,No,BigBasket,101-200,101-200,true
fresho! Lemon,Vegetable,31,23.5,24,9,150 g,2026-03-05,08:31:54,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
"fresho! Chilli - Green Long, Medium",Vegetable,17,12.0,29,9,100 g,2026-03-05,08:32:03,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
fresho! Bottle Gourd,Vegetable,34,27.2,20,9,1 pc - (300 g - 450 g approx.),2026-03-05,08:32:14,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
Heritage Fresh Paneer,Paneer,115,101.0,12,9,200 g - Pouch,05-03-2026,22:13:43,Beeramguda,35.0,Night,Clear,No,BigBasket,101-200,101-200,true
Heritage Nourish High Protein Paneer,Paneer,0,0.0,0,0,0.0,05-03-2026,22:13:54,Beeramguda,0.0,Night,Clear,No,BigBasket,,0-50,false
Heritage Daily Health Toned Milk,Milk,32,32.0,0,9,500 ml - Pouch,05-03-2026,22:14:05,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
Heritage Full Cream Milk,Milk,32,31.0,3,9,500 ml - Pouch,05-03-2026,22:14:18,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
Arokya Full Cream Milk,Milk,42,40.0,5,9,500 ml,05-03-2026,22:14:32,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
Amul Taaza Toned Milk,Milk,16,16.0,3,9,200 ml - Carton,05-03-2026,22:14:44,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
Sids Farm Cow Milk,Milk,0,0.0,0,0,0.0,05-03-2026,22:15:00,Beeramguda,0.0,Night,Clear,No,BigBasket,,0-50,false
Sids Farm Buffalo A2 Milk,Milk,311,311.0,0,9,200 g,05-03-2026,22:15:13,Beeramguda,35.0,Night,Clear,No,BigBasket,301-500,301-500,true
Amul Gold Homogenised Standardised,Milk,80,80.0,0,9,1 L,05-03-2026,22:15:24,Beeramguda,35.0,Night,Clear,No,BigBasket,51-100,51-100,true
Amul Buffalo Milk,Milk,0,0.0,0,0,0.0,05-03-2026,22:15:36,Beeramguda,0.0,Night,Clear,No,BigBasket,,0-50,false
Amul Taaza Homogenised Toned Milk,Milk,16,16.0,3,9,200 ml - Carton,05-03-2026,22:15:48,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
Amul Fresh Malai Paneer,Paneer,94,94.0,0,9,200 g - Pouch,05-03-2026,22:16:00,Beeramguda,35.0,Night,Clear,No,BigBasket,51-100,51-100,true
Super Cool Frozen Skinless Chicken Curry Cut,Chicken,160,160.0,0,9,450 g - Tray Pack,05-03-2026,22:16:12,Beeramguda,35.0,Night,Clear,No,BigBasket,101-200,101-200,true
fresho! Chicken Breast Boneless,Chicken,584,449.0,23,9,1 kg - (4-6 pcs),05-03-2026,22:16:23,Beeramguda,35.0,Night,Clear,No,BigBasket,500+,301-500,true
Super Cool Frozen Skinless Chicken Drumsticks,Chicken,185,185.0,0,9,450 g - Tray Pack,05-03-2026,22:16:34,Beeramguda,35.0,Night,Clear,No,BigBasket,101-200,101-200,true
"fresho! Red Onion Skinned - Peeled, Small",Vegetable,0,0.0,0,0,0.0,05-03-2026,22:16:44,Beeramguda,0.0,Night,Clear,No,BigBasket,,0-50,false
fresho! Onion - Organically Grown,Vegetable,51,31.0,39,9,1 kg,05-03-2026,22:16:55,Beeramguda,35.0,Night,Clear,No,BigBasket,51-100,0-50,true
"fresho! Tomato - Local, Organically Grown",Vegetable,16,12.8,20,9,500 g,05-03-2026,22:17:07,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
"fresho! Tomato - Hybrid, Organically Grown",Vegetable,31,24.8,20,9,500 g,05-03-2026,22:17:18,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
fresho! Hybrid Tomato,Vegetable,52,41.6,20,9,1 kg,05-03-2026,22:17:29,Beeramguda,35.0,Night,Clear,No,BigBasket,51-100,0-50,true
FreshtoHome Premium Tender Goat Curry Cut,Meat,0,0.0,0,0,0.0,05-03-2026,22:17:40,Beeramguda,0.0,Night,Clear,No,BigBasket,,0-50,false
fresho! Goat Meat Curry Cut,Meat,600,509.0,15,9,500 g,05-03-2026,22:17:50,Beeramguda,35.0,Night,Clear,No,BigBasket,500+,500+,true
fresho! Potato,Vegetable,41,25.0,39,10,1 kg,05-03-2026,22:18:03,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
fresho! Potato - Organically Grown,Vegetable,77,32.5,58,10,1 kg,05-03-2026,22:18:14,Beeramguda,35.0,Night,Clear,No,BigBasket,51-100,0-50,true
fresho! Carrot  ,Vegetable,19,10.0,47,10,250 g,05-03-2026,22:18:26,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
fresho! Beetroot,Vegetable,28,22.4,20,10,500 g,05-03-2026,22:18:37,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
fresho! Cucumber,Vegetable,32,20.0,38,10,500 g,05-03-2026,22:18:49,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
fresho! English Cucumber,Vegetable,41,32.8,20,10,500 g,05-03-2026,22:19:01,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
"fresho! Farm Eggs, Regular",Eggs,90,47.0,48,9,6 pcs,05-03-2026,22:19:12,Beeramguda,35.0,Night,Clear,No,BigBasket,51-100,0-50,true
fresho! Premium Large White Eggs - Protein & Vitamin Rich,Eggs,200,105.0,48,9,12 pcs,05-03-2026,22:19:23,Beeramguda,35.0,Night,Clear,No,BigBasket,101-200,101-200,true
"Farm Eggs-Medium, Brown",Eggs,0,0.0,0,0,0.0,05-03-2026,22:19:34,Beeramguda,0.0,Night,Clear,No,BigBasket,,0-50,false
"fresho! Apple - Red Delicious, Premium",Fruit,404,323.2,20,9,4 pcs - (Approx. 600 g -700 g),05-03-2026,22:19:45,Beeramguda,35.0,Night,Clear,No,BigBasket,301-500,301-500,true
fresho! Baby Apple Shimla,Fruit,294,229.0,22,9,1 kg,05-03-2026,22:19:56,Beeramguda,35.0,Night,Clear,No,BigBasket,201-300,201-300,true
fresho! Apple - Green,Fruit,176,154.88,12,9,2 pcs - Approx. 260 g - 300 g,05-03-2026,22:20:07,Beeramguda,35.0,Night,Clear,No,BigBasket,101-200,101-200,true
fresho! Banana - Raw Green,Fruit,24,21.12,12,9,1 pcs,05-03-2026,22:20:18,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
fresho! Nagpur Orange,Fruit,119,79.0,34,9,1 kg - (Approx. 6 - 8 pcs),05-03-2026,22:20:29,Beeramguda,35.0,Night,Clear,No,BigBasket,101-200,51-100,true
fresho! Mini Orange Imported,Fruit,144,115.2,20,9,500 g,05-03-2026,22:20:41,Beeramguda,35.0,Night,Clear,No,BigBasket,101-200,101-200,true
fresho! Lemon,Vegetable,31,23.5,24,9,150 g,05-03-2026,22:20:54,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
"fresho! Chilli - Green Long, Medium",Vegetable,17,11.0,35,9,100 g,05-03-2026,22:21:06,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
fresho! Bottle Gourd,Vegetable,34,27.2,20,9,1 pc - (300 g - 450 g approx.),05-03-2026,22:21:18,Beeramguda,35.0,Night,Clear,No,BigBasket,0-50,0-50,true
Heritage Fresh Paneer,Paneer,115,101.0,12,8,200 g - Pouch,06-03-2026,09:03:39,Beeramguda,21.0,Morning,Clear,No,BigBasket,101-200,101-200,true
Heritage Nourish High Protein Paneer,Paneer,0,0.0,0,0,0.0,06-03-2026,09:03:48,Beeramguda,0.0,Morning,Clear,No,BigBasket,,0-50,false
Heritage Daily Health Toned Milk,Milk,32,32.0,0,8,500 ml - Pouch,06-03-2026,09:03:58,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
Heritage Full Cream Milk,Milk,32,31.0,3,8,500 ml - Pouch,06-03-2026,09:04:08,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
Arokya Full Cream Milk,Milk,42,40.0,5,8,500 ml,06-03-2026,09:04:19,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
Amul Taaza Toned Milk,Milk,16,16.0,3,8,200 ml - Carton,06-03-2026,09:04:29,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
Sids Farm Cow Milk,Milk,44,44.0,0,8,500 ml,06-03-2026,09:04:40,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
Sids Farm Buffalo A2 Milk,Milk,63,63.0,0,8,500 ml,06-03-2026,09:04:50,Beeramguda,21.0,Morning,Clear,No,BigBasket,51-100,51-100,true
Amul Gold Homogenised Standardised,Milk,80,80.0,0,8,1 L,06-03-2026,09:04:59,Beeramguda,21.0,Morning,Clear,No,BigBasket,51-100,51-100,true
Amul Buffalo Milk,Milk,0,0.0,0,0,0.0,06-03-2026,09:05:09,Beeramguda,0.0,Morning,Clear,No,BigBasket,,0-50,false
Amul Taaza Homogenised Toned Milk,Milk,16,16.0,3,8,200 ml - Carton,06-03-2026,09:05:19,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
Amul Fresh Malai Paneer,Paneer,130,130.0,0,8,200 g,06-03-2026,09:05:29,Beeramguda,21.0,Morning,Clear,No,BigBasket,101-200,101-200,true
Super Cool Frozen Skinless Chicken Curry Cut,Chicken,160,160.0,0,8,450 g - Tray Pack,06-03-2026,09:05:40,Beeramguda,21.0,Morning,Clear,No,BigBasket,101-200,101-200,true
fresho! Chicken Breast Boneless,Chicken,584,449.0,23,8,1 kg - (4-6 pcs),06-03-2026,09:05:50,Beeramguda,21.0,Morning,Clear,No,BigBasket,500+,301-500,true
Super Cool Frozen Skinless Chicken Drumsticks,Chicken,185,185.0,0,8,450 g - Tray Pack,06-03-2026,09:05:59,Beeramguda,21.0,Morning,Clear,No,BigBasket,101-200,101-200,true
"fresho! Red Onion Skinned - Peeled, Small",Vegetable,0,0.0,0,0,0.0,06-03-2026,09:06:08,Beeramguda,0.0,Morning,Clear,No,BigBasket,,0-50,false
fresho! Onion - Organically Grown,Vegetable,51,31.0,39,8,1 kg,06-03-2026,09:06:18,Beeramguda,21.0,Morning,Clear,No,BigBasket,51-100,0-50,true
"fresho! Tomato - Local, Organically Grown",Vegetable,22,17.6,20,8,500 g,06-03-2026,09:06:27,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
"fresho! Tomato - Hybrid, Organically Grown",Vegetable,31,24.8,20,8,500 g,06-03-2026,09:06:37,Beeramguda,21.0,Morning,Clear,No,BigBasket,0-50,0-50,true
fresho! Hybrid Tomato,Vegetable,52,41.6,20,8,1 kg,06-03-2026,09:06:47,Beeramguda,21.0,Morning,Clear,No,BigBasket,51-100,0-50,true
FreshtoHome Premium Tender Goat Curry Cut,Meat,0,0.0,0,0,0.0,06-03-2026,09:06:57,Beeramguda,0.0,Morning,Clear,No,BigBasket,,0-50,false
fresho! Goat Meat Curry Cut,Meat,600,509.0,15,8,500 g,06-03-2026,09:07:06,Beeramguda,21.0,Morning,Clear,No,BigBasket,500+,500+,true
